city,name,stars,total_reviews,avg_stars
"St Petersburg","I C Sharks Waterfront Cafe & Tiki Bar",4,372,4
"St Petersburg","Burger Monger",4,372,4
"St Petersburg","Miller's Ale House",3.5,356,3.5
"St Petersburg","Bonefish Grill",3.5,350,3.5
"St Petersburg","Carmelita's Mexican Restaurant",3.5,348,3.5
"St Petersburg","Taquitos Mexican",4.5,344,4.5
"St Petersburg","The Birchwood",4,330,4
"St Petersburg","Old Northeast Tavern",3.5,316,3.5
"St Petersburg","Tour De Pizza",4,308,4
"St Petersburg","EVOS Feel Great Food-St. Petersburg",3.5,306,3.5
"St Petersburg","Big Steins Deli",4.5,294,4.5
"St Petersburg","Gigi's Italian Restaurant",3.5,292,3.5
"St Petersburg","MacDinton's St Pete",3.5,290,3.5
"St Petersburg","California Tacos To Go",3.5,284,3.5
"St Petersburg","Bento Asian Kitchen + Sushi",3.5,284,3.5
"St Petersburg","Punky's Bar and Grill",3.5,282,3.5
"St Petersburg","Brewers' Tasting Room",4.5,278,4.5
"St Petersburg","The Pesky Pelican Brew Pub",4,270,4
"St Petersburg","Sylvia's Queen of Soul Food",3.5,264,3.5
"St Petersburg","CD Roma Restaurant",4,250,4
"St Petersburg","Beirut Cafe",4.5,246,4.5
"St Petersburg","Coney Island Sandwich Shop",4,218,4
"St Petersburg","Edo Japanese Steakhouse",3.5,212,3.5
"St Petersburg","Slice of The Burg",4,200,4
"St Petersburg","Pei Wei",3,190,3
"St Petersburg","Lonni's Sandwiches",4.5,186,4.5
"St Petersburg","TGI Fridays",2.5,184,2.5
"St Petersburg",Brewburgers,3.5,180,3.5
"St Petersburg","Buffalo Wild Wings",2.5,172,2.5
"St Petersburg","Outback Steakhouse",3,166,3
"St Petersburg","Copper Shaker",4.5,166,4.5
"St Petersburg","The Brass Tap",3.5,164,3.5
"St Petersburg","Stack 'n' Sizzle",4.5,154,4.5
"St Petersburg","Amigos Tortilla Bar",3.5,150,3.5
"St Petersburg","Popeyes Louisiana Kitchen",1.5,150,1.5
"St Petersburg","Astra Pizza",4,130,4
"St Petersburg","Domino's Pizza",2.5,122,2.5
"St Petersburg","Kopper Kitchen",4,120,4
"St Petersburg","Chai Mixology",4.5,116,4.5
"St Petersburg","Bia Maria's",4,114,4
"St Petersburg","Panera Bread",3,112,3
"St Petersburg","Pin On Cafe",4.5,110,4.5
"St Petersburg","Addicted To The Bean",4.5,110,4.5
"St Petersburg","JB's Seafood Market",3.5,108,3.5
"St Petersburg","Wok N Roll",3,106,3
"St Petersburg","St. Pete Brasserie",4,102,4
"St Petersburg","Domino's Pizza",3,100,3
"St Petersburg",Subway,2.5,100,2.5
"St Petersburg","Heavy's Food Truck",4.5,98,4.5
"St Petersburg",Chili's,2.5,90,2.5
"St Petersburg","Ricky P's Po Boys Shop",4.5,90,4.5
"St Petersburg","World Of Beer",3.5,86,3.5
"St Petersburg","Kay's Family Restaurant",3.5,86,3.5
"St Petersburg","Bob Evans",3,84,3
"St Petersburg","Anju Korean Gastrotruck",4.5,74,4.5
"St Petersburg","SandBar & Grill",3.5,72,3.5
"St Petersburg","Domino's Pizza",2,68,2
"St Petersburg","Mary Margaret's Olde Irish Tavern",4.5,68,4.5
"St Petersburg","DeNunzio's Pizza",3.5,64,3.5
"St Petersburg","Clean Eatz",4,60,4
"St Petersburg","Boston Market",2.5,58,2.5
"St Petersburg","Bob Evans",2.5,54,2.5
"St Petersburg",Bolay,4.5,50,4.5
"St Petersburg","Fortunato's Taps & Tavern",3.5,48,3.5
"St Petersburg","Circa 1925 @ Derby Lane",3.5,48,3.5
"St Petersburg","Hungry Howie's Pizza & Subs",3,46,3
"St Petersburg","Rocking Crab",3.5,46,3.5
"St Petersburg","Kahwa Coffee West",4.5,44,4.5
"St Petersburg","Stoned Pizza Italian Grille",4,38,4
"St Petersburg","The Studio Public House",4.5,38,4.5
"St Petersburg","Soul II Soul Cafe",4.5,36,4.5
"St Petersburg","Ringside Cafe",3.5,36,3.5
"St Petersburg","De Lucia Italian Bakery Cafe",4,32,4
"St Petersburg",Checkers,1.5,30,1.5
"St Petersburg","Squeeze Juice Works",3.5,28,3.5
"St Petersburg","Fronte Pizza",4.5,28,4.5
"St Petersburg","Brunos Bakery Cafe",4.5,26,4.5
"St Petersburg","Sorrento Sweets",4.5,26,4.5
"St Petersburg",Subway,2,24,2
"St Petersburg",Alfresco's,3,24,3
"St Petersburg","Piece A Chicken",4.5,24,4.5
"St Petersburg","Vittoria's Pizza Subs & Pasta",1,22,1
"St Petersburg",Redwoods,3.5,20,3.5
"St Petersburg","Fuego Lounge",4,20,4
"St Petersburg","Reno Downtown Joint",4,20,4
"St Petersburg",Subway,1.5,16,1.5
"St Petersburg","Yummy Teriyaki",2.5,16,2.5
"St Petersburg",Fred's,3.5,14,3.5
"St Petersburg","Te Nona Delicatus",4.5,14,4.5
"St Petersburg","The Lure Ono",4.5,12,4.5
"St Petersburg","Mr. I Got 'Em",4.5,10,4.5
"St Petersurg","Pitas On the Run",3.5,10,3.5
"St. Leo","On Q Smokehouse Grill",4,254,4
"St. Pete Beach","Crabby Bill's Seafood",4,2796,4
"St. Pete Beach","Snapper's Sea Grill",4.5,2776,4.5
"St. Pete Beach","Shells Seafood  - St Pete Beach",4.5,1930,4.5
"St. Pete Beach","Skidders Restaurant",4,1230,4
"St. Pete Beach","Rick's Reef",4,1120,4
"St. Pete Beach","The Don CeSar",3.5,1042,3.5
"St. Pete Beach","Bongos Beach Bar and Grille",3.5,1032,3.5
"St. Pete Beach","Willy's Burgers & Booze",4,964,4
"St. Pete Beach","Cafe Soleil",5,936,5
"St. Pete Beach","La Croisette",4,898,4
"St. Pete Beach","Agave Restaurant",3,796,3
"St. Pete Beach","The Brass Monkey",3.5,766,3.5
"St. Pete Beach","Larry's  Ice Cream &  Gelatos",4,764,4
"St. Pete Beach","Sea Hags Bar and Grill",4,740,4
"St. Pete Beach","Jimmy B's Beach Bar",3.5,654,3.5
"St. Pete Beach","The Wharf",3.5,612,3.5
"St. Pete Beach","Spinners Rooftop Grille",3.5,584,3.5
"St. Pete Beach","PJ's Oyster Bar",3.5,504,3.5
"St. Pete Beach","Salty Rim Grill",3.5,488,3.5
"St. Pete Beach",Seahorse,4,476,4
"St. Pete Beach","Basil Leaf",3.5,472,3.5
"St. Pete Beach","Kuba ",4,460,4
"St. Pete Beach","The Hotel Zamora",3.5,454,3.5
"St. Pete Beach",Maritana,4.5,362,4.5
"St. Pete Beach","Oyster Shucker",3.5,360,3.5
"St. Pete Beach","Spinners Revolving Roof-Top Lounge",3.5,354,3.5
"St. Pete Beach","Crab Daddy's",3.5,346,3.5
"St. Pete Beach","Gigi's Italian Restaurant",3,326,3
"St. Pete Beach","Smiley's Snack Shack",4.5,320,4.5
"St. Pete Beach","Fo Cheezy Twisted Meltz",4.5,308,4.5
"St. Pete Beach","Gennaro's St. Pete Beach",4,304,4
"St. Pete Beach","Level 11 Rooftop Bar & Lounge",4,302,4
"St. Pete Beach","Blue Fugu",3.5,266,3.5
"St. Pete Beach","Dockside Dave's Grill",4,264,4
"St. Pete Beach","Twistee Treat",3.5,222,3.5
"St. Pete Beach","Odi's Mediterranean Kitchen",4.5,218,4.5
"St. Pete Beach","Palm Court Italian Grill",4.5,204,4.5
"St. Pete Beach","Society Table",3,202,3
"St. Pete Beach","The Beachcomber",3,196,3
"St. Pete Beach","Fetishes Dining & Wine Bar",4.5,182,4.5
"St. Pete Beach","Nina's Cafe",4,178,4
"St. Pete Beach","Sloppy Pelican",3.5,158,3.5
"St. Pete Beach","82 Degrees",4.5,150,4.5
"St. Pete Beach","Beef 'O' Brady's",3,128,3
"St. Pete Beach","The Flying Bridge",3.5,124,3.5
"St. Pete Beach","Shaner's Land & Sea Market",4,120,4
"ST. PETE BEACH",IHOP,3.5,110,3.5
"St. Pete Beach","Bella Habana",3,104,3
"St. Pete Beach","Black Palm Restaurant",4,90,4
"St. Pete Beach","Bermudas Restaurant",3.5,86,3.5
"St. Pete Beach","New China",2,86,2
"St. Pete Beach","MacNasty's Sports Bar & Grill",3,74,3
"St. Pete Beach","Cafe Luna",4,68,4
"St. Pete Beach","D'Lites On the Beach",4,62,4
"St. Pete Beach","St. Petersburg Nights",3,56,3
"St. Pete Beach","Guy's Gulfside Grill",3.5,48,3.5
"St. Pete Beach","Restaurant Su Ottavo",3.5,46,3.5
"St. Pete Beach",Pass-A-Taco,3,42,3
"St. Pete Beach","Madeleina Cottage Restaurant",4,40,4
"St. Pete Beach","Slyce - St Pete Beach",4.5,28,4.5
"St. Pete Beach","Paddy O'Sullivan's Pub & Burger",3,22,3
"St. Pete Beach","Shapardo's Ristorante",4,18,4
"St. Pete Beach","Twisted Tarpon",3.5,16,3.5
"St. Pete Beach","Patrick's Bayside Grill",3,14,3
"St. Pete Beach","La Cantina Sazon",5,12,5
"St. Pete Beach","Bamboo Bistro",3.5,12,3.5
"St. Pete Beach","Leverock's Seafood House of St Pete Beach",4,12,4
"St. Pete Beach","Healthy Hut Market & Cafe",2,10,2
"St. Pete Beach","Philthy Phil's Waterfront",3,10,3
"St. Petersburg","Noble Crust",4.5,2518,4.5
"St. Petersburg","Hawkers Asian Street Food",4,2404,4
"St. Petersburg",BellaBrava,4,1808,4
"St. Petersburg","Metro Diner",4,1104,4
"St. Petersburg","La V Vietnamese Fusion",4,1044,4
"St. Petersburg","Maple Street Biscuit Company - Downtown St. Pete",4.5,1018,4.5
"St. Petersburg","Trip's Diner",4,978,4
"St. Petersburg","Casita Taqueria",4.5,960,4.5
"St. Petersburg","Annata Wine",4.5,952,4.5
"St. Petersburg","1200 Chophouse",4.5,910,4.5
"St. Petersburg","Sea Salt",3.5,894,3.5
"St. Petersburg","The Hangar Restaurant & Flight Lounge",3.5,868,3.5
"St. Petersburg","Paciugo Gelato & Caffe",4.5,846,4.5
"St. Petersburg","Red Mesa Mercado",4,844,4
"St. Petersburg","El Cap Restaurant",3.5,828,3.5
"St. Petersburg","Three Birds Tavern",3.5,814,3.5
"St. Petersburg","Acropolis Greek Taverna",3.5,806,3.5
"St. Petersburg","Gateway To India",4,786,4
"St. Petersburg","The Canopy",4,784,4
"St. Petersburg","Doc Ford’s Rum Bar & Grille",4,694,4
"St. Petersburg","Better Byrd",4,688,4
"St. Petersburg","Sushi Inc",4.5,654,4.5
"St. Petersburg","Brooklyn South",4.5,640,4.5
"St. Petersburg","Meze 119",4,624,4
"St. Petersburg","The Vinoy Renaissance St. Petersburg Resort & Golf Club",4,622,4
"St. Petersburg",Tikanis,4.5,618,4.5
"St. Petersburg","Rococo Steak",4,616,4
"St. Petersburg","Grumpy Gringo",4,612,4
"St. Petersburg","Five Bucks Drinkery",4,600,4
"St. Petersburg","Courtside Grille",3.5,592,3.5
"St. Petersburg","Rae Rae's Cafe",4,586,4
"St. Petersburg","The Lemon Grass",4,584,4
"St. Petersburg","Gianni's NY Pizza",4.5,572,4.5
"St. Petersburg","Skyway Cafe",4,552,4
"St. Petersburg","Rollbotto Sushi",3.5,522,3.5
"St. Petersburg","Pom Poms Teahouse and Sandwicheria, St Pete",4.5,520,4.5
"St. Petersburg","The Tap Room At The Hollander",4,514,4
"St. Petersburg","Bangkok Thai Restaurant",4,510,4
"St. Petersburg","Carrabba's Italian Grill",3.5,510,3.5
"St. Petersburg","ABC Seafood Chinese Restaurant",4,490,4
"St. Petersburg","Ford's Garage",4,448,4
"St. Petersburg","Casual Clam Restaurant",3.5,444,3.5
"St. Petersburg","Lucky Dill",2.5,444,2.5
"St. Petersburg","Leverock's Great Seafood",4,438,4
"St. Petersburg","Pipo's The Original Cuban Cafe",4,428,4
"St. Petersburg","Texas Roadhouse",3.5,418,3.5
"St. Petersburg","Texas Cattle Co",3.5,414,3.5
"St. Petersburg","Ming Ming Tea Cafe",4.5,414,4.5
"St. Petersburg","Dead Bob's",4,412,4
"St. Petersburg","Que Pasa Mexican Cantina",3,404,3
"St. Petersburg","Bacon Bitch",4,400,4
"St. Petersburg","Crowley's Downtown",4,388,4
"St. Petersburg","Ruth's Chris Steak House",3.5,382,3.5
"St. Petersburg",D'Mexican,4,374,4
"St. Petersburg","Saturday Morning Market",4.5,372,4.5
"St. Petersburg","First Watch",3.5,366,3.5
"St. Petersburg","The Urban Stillhouse",4.5,352,4.5
"St. Petersburg","Steak ’n Shake",2,344,2
"St. Petersburg","JJ's Market & Delicatessen",4.5,334,4.5
"St. Petersburg","Harvey's 4th Street Grill",4,326,4
"St. Petersburg","Tiki Docks Skyway Bar + Grill",3.5,320,3.5
"St. Petersburg","El Gallo Grande",3.5,314,3.5
"St. Petersburg","Rollin' Oats Market",4,302,4
"St. Petersburg","Square 1",3.5,302,3.5
"St. Petersburg","Thai-Am Restaurant",3.5,294,3.5
"St. Petersburg","Dome Grill Inc",3,290,3
"St. Petersburg","Bonefish Grill",3.5,288,3.5
"St. Petersburg","The Floribbean",4.5,288,4.5
"St. Petersburg","Rush Hour Chicken & Waffles",4,288,4
"St. Petersburg","Mi Carreta Restaurant and Bakery",4.5,282,4.5
"St. Petersburg",Hooters,2.5,280,2.5
"St. Petersburg","Baba On Central",4,276,4
"St. Petersburg",McDonald's,1.5,276,1.5
"St. Petersburg","Pepo's Cuban Cafe",4,270,4
"St. Petersburg","The bier boutique",4.5,268,4.5
"St. Petersburg",McDonald's,2,264,2
"St. Petersburg",Angelo’s,3,258,3
"St. Petersburg","Rum Runners Bar and Grille",3,256,3
"St. Petersburg","Red Robin Gourmet Burgers and Brews",3,254,3
"St. Petersburg","Caddy's On Central",3,250,3
"St. Petersburg","Infused Tea Company",4.5,242,4.5
"St. Petersburg","Dickey's Barbecue Pit",4,242,4
"St. Petersburg","Tijuana Flats",3.5,242,3.5
"St. Petersburg","Baytenders Oyster Bar & Steamer",3.5,238,3.5
"St. Petersburg","Rain Japanese Sushi Bar & Thai",4.5,236,4.5
"St. Petersburg","Nitallys ThaiMex",4,236,4
"St. Petersburg","Old Key West Bar & Grill",3.5,228,3.5
"St. Petersburg","Poppo's Taqueria",4.5,228,4.5
"St. Petersburg","Hiro's Tokyo Steakhouse & Sushi Bar",2.5,228,2.5
"St. Petersburg","Community Cafe",4.5,228,4.5
"St. Petersburg","Mio’s Grill & Cafe",5,228,5
"St. Petersburg","Old Northeast Pizza",4,224,4
"St. Petersburg","Del Mar Gastro Lounge",3.5,222,3.5
"St. Petersburg","Mickey's Cafe & Organics",4.5,212,4.5
"St. Petersburg","Wild Child Restaurant & Cocktail Bar",4.5,210,4.5
"St. Petersburg","Rubio's Coastal Grill",4,208,4
"St. Petersburg","Marchand's Bar & Grill",3.5,206,3.5
"St. Petersburg","Chiang Mai Thai Restaurant",3.5,204,3.5
"St. Petersburg","Genaro Coffee Company",4,202,4
"St. Petersburg","OEC Japanese Express",4,200,4
"St. Petersburg","Bacchus Wine Bistro",4.5,196,4.5
"St. Petersburg","Applebee's Grill + Bar",2.5,196,2.5
"St. Petersburg",Freshii,4,196,4
"St. Petersburg","Rawk Star Cafe St. Pete",4.5,190,4.5
"St. Petersburg","Pam's Roti Shop & Caribbean Market",4.5,188,4.5
"St. Petersburg","Kobe Japanese Steakhouse",4.5,182,4.5
"St. Petersburg","Fray's Donut House",4,178,4
"St. Petersburg","Siam Garden",4,178,4
"St. Petersburg","Maximo Marina Seafood Shack",4.5,176,4.5
"St. Petersburg","Tijuana Flats",4,172,4
"St. Petersburg","Bombay Grill",3.5,172,3.5
"St. Petersburg","Social Roost",4.5,172,4.5
"St. Petersburg","Little Greek Restaurant",3.5,170,3.5
"St. Petersburg",swah-rey,4.5,168,4.5
"St. Petersburg","First Watch",4,164,4
"St. Petersburg","Crabby Bill's Fish Camp",4.5,164,4.5
"St. Petersburg",Culver's,3,160,3
"St. Petersburg","Cafe Alma",3.5,158,3.5
"St. Petersburg","Sophia's Cucina + Enoteca",4,156,4
"St. Petersburg","Earth Origins Market",3.5,154,3.5
"St. Petersburg","Earl of Sandwich",3,154,3
"St. Petersburg","Try Wine",4.5,152,4.5
"St. Petersburg","Sake 23",4,152,4
"St. Petersburg","Flamingo Resort",2,150,2
"St. Petersburg","Paradeco Coffee Roasters",4.5,150,4.5
"St. Petersburg","WingHouse Bar & Grill",3,150,3
"St. Petersburg","LUNA Restaurant & Lounge",3.5,146,3.5
"St. Petersburg","Rib City",3.5,142,3.5
"St. Petersburg","Tokyo Bay Japanese Restaurant & Sushi",3.5,142,3.5
"St. Petersburg",Vue,2.5,138,2.5
"St. Petersburg","Moscato's Bella Cucina",3.5,138,3.5
"St. Petersburg","McArthur’s Irish Pub",4.5,136,4.5
"St. Petersburg","Italy Bottega",4.5,134,4.5
"St. Petersburg","4th Street Pizza",3,134,3
"ST. PETERSBURG",IHOP,2.5,132,2.5
"St. Petersburg","JinJu Korean Grill & Sushi",4,132,4
"St. Petersburg","Paul's Landing",3.5,132,3.5
"St. Petersburg","Teppanyaki Grill & Supreme Buffet",3,132,3
"St. Petersburg","The Simple Greek",4,132,4
"St. Petersburg","Ruby Tuesday",3,130,3
"St. Petersburg","Smokin 19",3.5,130,3.5
"St. Petersburg","Whiskey Wings Sports Bar & Grill",3,130,3
"St. Petersburg",Chick’nCone,3.5,128,3.5
"St. Petersburg","Yeoman's Cask and Lion",3.5,126,3.5
"St. Petersburg","Courtyard by Marriott St Petersburg Downtown",3,122,3
"St. Petersburg",COPA,4.5,122,4.5
"St. Petersburg","China Fun",3.5,122,3.5
"St. Petersburg","Panera Bread",2.5,120,2.5
"St. Petersburg","Dracula's Legacy Wine Bar",4,118,4
"St. Petersburg","Wood Fired Pizza & Nightlife",3,118,3
"St. Petersburg","DalMoros Fresh Pasta To Go",4.5,118,4.5
"St. Petersburg","Special Pho",4.5,118,4.5
"St. Petersburg","E.B.I. Sushi",4.5,116,4.5
"St. Petersburg","M & G Cuban Cafe",4.5,116,4.5
"St. Petersburg","Sonny's BBQ",3,116,3
"St. Petersburg","Glory Days Grill",3.5,116,3.5
"St. Petersburg","Jimmy John's",2.5,116,2.5
"St. Petersburg","Uptown Eats",5,114,5
"St. Petersburg",Starbucks,4,114,4
"St. Petersburg","Applebee's Grill + Bar",1.5,114,1.5
"St. Petersburg",Fado,4,114,4
"St. Petersburg","Rowdies Den",3,112,3
"St. Petersburg","Everything Dolce",4,110,4
"St. Petersburg","The Witches BBQ Den",3,108,3
"St. Petersburg","Yard of Ale St Pete",4,106,4
"St. Petersburg","Miller's Jamaican Spice Cuisine",4.5,106,4.5
"St. Petersburg","Beef 'O' Brady's",3,102,3
"St. Petersburg","Italian Touch",4.5,102,4.5
"St. Petersburg","Cafe Gala",4,100,4
"St. Petersburg","Lee Roy Selmon's",4,98,4
"St. Petersburg","The Hideaway Cafe and Recording Studio",4,96,4
"St. Petersburg","Eastern Kitchen & Sushi",4.5,96,4.5
"St. Petersburg","Taco Dirty",4,96,4
"St. Petersburg","Five Guys",3,94,3
"St. Petersburg",Mangosteen,4.5,94,4.5
"St. Petersburg","Firehouse Subs",3,92,3
"St. Petersburg","Lime Fresh Mexican Grill",3.5,92,3.5
"St. Petersburg","Lingr Restaurant",4.5,90,4.5
"St. Petersburg","Rubio's Coastal Grill",4.5,90,4.5
"St. Petersburg","Jet's Pizza",3.5,90,3.5
"St. Petersburg","Salty J's",4,90,4
"St. Petersburg","E and L Pizza",4,90,4
"St. Petersburg","Fitlife Foods - St. Petersburg",4,90,4
"St. Petersburg","The Job Site Burgers",3.5,90,3.5
"St. Petersburg","Mullet's Fish Camp & Market",4.5,90,4.5
"St. Petersburg","StarLite Sapphire",3.5,90,3.5
"St. Petersburg","Blush Tea and Coffee",5,88,5
"St. Petersburg","Beaks Old Florida Tavern and Restaurant",3.5,88,3.5
"St. Petersburg","Jersey Mike's Subs",3.5,86,3.5
"St. Petersburg","The Blend",4,86,4
"St. Petersburg","Taste of the Islands Restaurant",3,86,3
"St. Petersburg","Goodfellas Pizzeria & Wings",2.5,84,2.5
"St. Petersburg","Sundial St. Pete",4,84,4
"St. Petersburg","Mr. & Mrs. Crab",4,82,4
"St. Petersburg","Local Pizza",4,82,4
"St. Petersburg","Sauvignon Wine Locker American Trattoria",4.5,80,4.5
"St. Petersburg",Wawa,3.5,78,3.5
"St. Petersburg","Zoes Kitchen",4,78,4
"St. Petersburg","Central Perks Cafe",4,78,4
"St. Petersburg","Colony Grill - St. Petersburg",4.5,76,4.5
"St. Petersburg","Midtown Sundries",3,74,3
"St. Petersburg",Checkers,2,72,2
"St. Petersburg","The Queen and I",4,72,4
"St. Petersburg",Pinoy,3.5,70,3.5
"St. Petersburg","Squeeze Juice Works",4,70,4
"St. Petersburg","El Metate Mexican Grill",2.5,70,2.5
"St. Petersburg","Pita Pit",3,68,3
"St. Petersburg","The Outpost On Gandy",3.5,68,3.5
"St. Petersburg",Wingstop,2,68,2
"St. Petersburg","Lucy's Vegan Corner",5,66,5
"St. Petersburg","Jersey Mike's Subs",4,66,4
"St. Petersburg","Sly Bar",4.5,66,4.5
"St. Petersburg","The Edge Lounge and Tapas",4,66,4
"St. Petersburg","Britannia Arms",4.5,66,4.5
"St. Petersburg","Twisted Cork Grille",4.5,66,4.5
"St. Petersburg","V9 Eats",4.5,64,4.5
"St. Petersburg","Sid's Caribbean Grill",3.5,64,3.5
"St. Petersburg","Beacon Pool Bar & Lookout",3.5,64,3.5
"St. Petersburg","Maggie on the Move",4,62,4
"St. Petersburg","Champions BBQ",3.5,62,3.5
"St. Petersburg","Back Bar",3.5,62,3.5
"St. Petersburg","Golden Krust Caribbean Restaurant",3.5,62,3.5
"St. Petersburg","Island Flavors and Tings",5,60,5
"St. Petersburg","Green Chili Bistro",3,60,3
"St. Petersburg","The Crafted Plate",3,58,3
"St. Petersburg","Mikes Tap and Tavern",3,58,3
"St. Petersburg","Matteo Trattoria & Pizzeria",4,56,4
"St. Petersburg","CA Cafe",4.5,56,4.5
"St. Petersburg","The Crislip Cafe",4.5,56,4.5
"St. Petersburg","Grain and Berry",5,56,5
"St. Petersburg","Mr Empanada",4,52,4
"St. Petersburg","Spa Beach Bistro",3.5,50,3.5
"St. Petersburg","Angie's Market Cafe",4,50,4
"St. Petersburg","Crafty Crab St. Pete",3.5,50,3.5
"St. Petersburg","Maria Banana Cafe",4.5,50,4.5
"St. Petersburg","The Grateful Fed Pub",3.5,48,3.5
"St. Petersburg",TopThisPie,3.5,48,3.5
"St. Petersburg",Checkers,1.5,48,1.5
"St. Petersburg","The Twisted Indian Food Truck",4.5,46,4.5
"St. Petersburg","Papa John's Pizza",3,46,3
"St. Petersburg","Anna Stella Cajun Bistro",3,46,3
"St. Petersburg","Grand Hacienda",3.5,44,3.5
"St. Petersburg","The Globe Coffee Lounge",4,44,4
"St. Petersburg","Lukes Coney Island",3.5,44,3.5
"St. Petersburg","Naan Boti & Chai Shai",4,44,4
"St. Petersburg","The Dude and His Food",3.5,44,3.5
"St. Petersburg","Ratchada Thai Restaurant and Sushi Bar",2.5,44,2.5
"St. Petersburg","22 South Food Hall",4,44,4
"St. Petersburg","Anju St. Pete",4,42,4
"St. Petersburg","Grand Hacienda",4,42,4
"St. Petersburg","Five Guys",4,42,4
"St. Petersburg","Wild Cajun Blue Crab & Shrimp",4,42,4
"St. Petersburg","Little Pepperoni",4,42,4
"St. Petersburg","Good Fortune Buffet",2,42,2
"St. Petersburg","The Whiskey Exchange",4,42,4
"St. Petersburg",BurgerFi,3.5,40,3.5
"St. Petersburg",Hoots,2.5,40,2.5
"St. Petersburg","Hungry Howie's Pizza & Subs",3.5,40,3.5
"St. Petersburg","Flip'n Tasty Filipino Food Truck",4,40,4
"St. Petersburg","Valentinos Little Italy",3,38,3
"St. Petersburg","Central Cafe & Organics",3.5,38,3.5
"St. Petersburg","Fresh Go Wild Market Grill",4,38,4
"St. Petersburg","Driftwood Kava & Roastery St. Pete",4,38,4
"St. Petersburg","The Twisted Indian",4,38,4
"St. Petersburg","Doormet Gourmet Cafe, Delivery & Catering",4,38,4
"St. Petersburg","Big Tim's BBQ",3,38,3
"St. Petersburg","Bayou Market and Cafe",5,36,5
"St. Petersburg","NY Cafe",2.5,36,2.5
"St. Petersburg","Driftwood Cafe",4,36,4
"St. Petersburg","Two Graces",3,36,3
"St. Petersburg",Greenstock,4,36,4
"St. Petersburg","Gateway Subs",5,36,5
"St. Petersburg","Bici Trattoria",4,36,4
"St. Petersburg","The Campus Grind",4,36,4
"St. Petersburg","Funnel Vision Food Truck",4.5,36,4.5
"St. Petersburg","La Creperia Café",3,34,3
"St. Petersburg","Vincenzo's Grill",4,34,4
"St. Petersburg","Jonny Reno's Waterfront Grille",3.5,34,3.5
"St. Petersburg","Sloppy Pelican",3,34,3
"St. Petersburg","Sip St Pete Beach",5,34,5
"St. Petersburg","The Boundary American Grille & Tavern",3.5,34,3.5
"St. Petersburg","Gatsby's Restaurant",2,32,2
"St. Petersburg","The Spot Bar And Grill",4,32,4
"St. Petersburg","Tangerine Restaurant",2.5,32,2.5
"St. Petersburg","the CAFÉ @ ARTpool Gallery",4,32,4
"St. Petersburg","Spring Garden Chinese",2.5,32,2.5
"St. Petersburg","Crums Bar & Grill",4,32,4
"St. Petersburg","Sunshine Kitty Catfe",4.5,32,4.5
"St. Petersburg","Tokyo Bay Mang' Sushi & Japanese Steakhouse",3.5,32,3.5
"St. Petersburg","Natures Table of City Center",4,30,4
"St. Petersburg","TOSS - Salads & Wraps",4.5,30,4.5
"St. Petersburg","Bayboro Cafe and Catering",4,30,4
"St. Petersburg","Orlando Latin Market",4.5,30,4.5
"St. Petersburg","Egg Haven Cafe",5,30,5
"St. Petersburg","Koi Sushi and SteakHouse",3.5,30,3.5
"St. Petersburg",Starbucks,3,30,3
"St. Petersburg","Jersey Mike's Subs",3,28,3
"St. Petersburg","The Eagle Cafe",2.5,28,2.5
"St. Petersburg","The Crumb Factory Bakery",5,28,5
"St. Petersburg",Wawa,3,28,3
"St. Petersburg","Manna From Heaven",3,28,3
